tokens,act_ind,act_inds,obj_inds,state_with_label
"['Hang', 'empty', 'frames', 'as', 'art', 'If', 'you', 'bought', 'an', 'interesting', 'antique', 'frame', 'but', ""haven't"", 'found', 'a', 'painting', 'or', 'print', 'to', 'fill', 'it', 'try', 'displaying', 'the', 'frame', 'by', 'itself']",7,"[7, 23]","[[10], []]","[[ 0.19023     0.23765001 -0.53886002 ... -0.18882231  7.
   1.        ]
 [-0.29203999  0.64574999  0.24976    ... -1.07131171  6.
   1.        ]
 [-0.34641001  0.59368998 -0.15473001 ...  0.33029065  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Hang', 'empty', 'frames', 'as', 'art', 'If', 'you', 'bought', 'an', 'interesting', 'antique', 'frame', 'but', ""haven't"", 'found', 'a', 'painting', 'or', 'print', 'to', 'fill', 'it', 'try', 'displaying', 'the', 'frame', 'by', 'itself']",23,"[7, 23]","[[25], []]","[[ 0.19023     0.23765001 -0.53886002 ... -0.18882231 23.
   1.        ]
 [-0.29203999  0.64574999  0.24976    ... -1.07131171 22.
   1.        ]
 [-0.34641001  0.59368998 -0.15473001 ...  0.33029065 21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'bought', 'an', 'interesting', 'antique', 'frame', 'but', ""haven't"", 'found', 'a', 'painting', 'or', 'print', 'to', 'fill', 'it', 'try', 'displaying', 'the', 'frame', 'by', 'itself', 'You', 'can', 'choose', 'to', 'paint', 'it', 'a', 'new', 'color', 'or', 'keep', 'the', 'original', 'paint', 'jobfinish']",27,"[27, 33]","[[20], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ...  7.88331926e-02
   2.70000000e+01  1.00000000e+00]
 [-4.98860002e-01  7.66020000e-01  8.97509992e-01 ... -1.38735861e-01
   2.60000000e+01  1.00000000e+00]
 [ 9.17940021e-01  2.67309998e-03 -3.81889999e-01 ...  1.95118621e-01
   2.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'you', 'bought', 'an', 'interesting', 'antique', 'frame', 'but', ""haven't"", 'found', 'a', 'painting', 'or', 'print', 'to', 'fill', 'it', 'try', 'displaying', 'the', 'frame', 'by', 'itself', 'You', 'can', 'choose', 'to', 'paint', 'it', 'a', 'new', 'color', 'or', 'keep', 'the', 'original', 'paint', 'jobfinish']",33,"[27, 33]","[[35, 36, 37], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ...  7.88331926e-02
   3.30000000e+01  1.00000000e+00]
 [-4.98860002e-01  7.66020000e-01  8.97509992e-01 ... -1.38735861e-01
   3.20000000e+01  1.00000000e+00]
 [ 9.17940021e-01  2.67309998e-03 -3.81889999e-01 ...  1.95118621e-01
   3.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'can', 'choose', 'to', 'paint', 'it', 'a', 'new', 'color', 'or', 'keep', 'the', 'original', 'paint', 'jobfinish', 'Consider', 'making', 'it', 'the', 'centerpiece', 'of', 'an', 'arrangement', 'among', 'paintings', 'or', 'prints']",16,[16],"[[17], []]","[[-0.49886     0.76602     0.89750999 ... -0.10520624 16.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.77105105 15.
   1.        ]
 [-0.40430999  0.49067     0.18057001 ...  0.52438867 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Consider', 'making', 'it', 'the', 'centerpiece', 'of', 'an', 'arrangement', 'among', 'paintings', 'or', 'prints', 'Use', 'old', 'shutters', 'as', 'an', 'interior', 'backdrop']",12,[12],"[[14], []]","[[-0.1274      0.13500001  0.30868    ...  0.24331903 12.
   1.        ]
 [-0.017835   -0.27733999  0.27326    ...  0.1502631  11.
   1.        ]
 [-0.30664     0.16821     0.98510998 ...  0.40903509 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['With', 'a', 'little', 'imagination', 'the', 'possibilities', 'with', 'old', 'shutters', 'are', 'endless', 'Prop', 'three', 'or', 'four', 'behind', 'the', 'couch', 'or', 'chairs', 'to', 'create', 'a', 'sense', 'of', 'texture', 'on', 'an', 'otherwise', 'smooth', 'wall']",11,"[11, 21]","[[8], []]","[[-0.43608001  0.39104     0.51656997 ... -0.35063636 11.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.26669493 10.
   1.        ]
 [-0.19006     0.31119999  0.47171    ... -0.12730101  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['With', 'a', 'little', 'imagination', 'the', 'possibilities', 'with', 'old', 'shutters', 'are', 'endless', 'Prop', 'three', 'or', 'four', 'behind', 'the', 'couch', 'or', 'chairs', 'to', 'create', 'a', 'sense', 'of', 'texture', 'on', 'an', 'otherwise', 'smooth', 'wall']",21,"[11, 21]","[[23, 25], []]","[[-4.36080009e-01  3.91039997e-01  5.16569972e-01 ... -3.50636363e-01
   2.10000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.66694933e-01
   2.00000000e+01  1.00000000e+00]
 [-1.90060005e-01  3.11199993e-01  4.71709996e-01 ... -1.27301008e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Prop', 'three', 'or', 'four', 'behind', 'the', 'couch', 'or', 'chairs', 'to', 'create', 'a', 'sense', 'of', 'texture', 'on', 'an', 'otherwise', 'smooth', 'wall', 'Fasten', 'them', 'to', 'the', 'walls', 'if', 'you', 'choose', 'not', 'to', 'place', 'furniture', 'in', 'front', 'of', 'them']",20,[20],"[[21], []]","[[-1.31259993e-01  1.03590000e+00  3.22620004e-01 ...  3.44744533e-01
   2.00000000e+01  1.00000000e+00]
 [-6.86089993e-02  3.72339994e-01  8.26300029e-03 ... -4.53499109e-02
   1.90000000e+01  1.00000000e+00]
 [ 3.10389996e-01  6.48590028e-01  2.84810007e-01 ...  3.84459615e-01
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Fasten', 'them', 'to', 'the', 'walls', 'if', 'you', 'choose', 'not', 'to', 'place', 'furniture', 'in', 'front', 'of', 'them', 'On', 'the', 'other', 'hand', 'you', 'can', 'hang', 'one', 'or', 'two', 'shutters', 'horizontally', 'over', 'the', 'kitchen', 'table', 'to', 'organize', 'mail', 'or', 'display', 'postcards']",22,"[22, 33, 36]","[[26], []]","[[-0.91957998 -0.13863     0.28924999 ... -0.59515905 22.
   1.        ]
 [-0.10131     0.10941     0.24065    ...  0.19304577 21.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.63170809 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Fasten', 'them', 'to', 'the', 'walls', 'if', 'you', 'choose', 'not', 'to', 'place', 'furniture', 'in', 'front', 'of', 'them', 'On', 'the', 'other', 'hand', 'you', 'can', 'hang', 'one', 'or', 'two', 'shutters', 'horizontally', 'over', 'the', 'kitchen', 'table', 'to', 'organize', 'mail', 'or', 'display', 'postcards']",33,"[22, 33, 36]","[[34], []]","[[-0.91957998 -0.13863     0.28924999 ... -0.59515905 33.
   1.        ]
 [-0.10131     0.10941     0.24065    ...  0.19304577 32.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.63170809 31.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Fasten', 'them', 'to', 'the', 'walls', 'if', 'you', 'choose', 'not', 'to', 'place', 'furniture', 'in', 'front', 'of', 'them', 'On', 'the', 'other', 'hand', 'you', 'can', 'hang', 'one', 'or', 'two', 'shutters', 'horizontally', 'over', 'the', 'kitchen', 'table', 'to', 'organize', 'mail', 'or', 'display', 'postcards']",36,"[22, 33, 36]","[[37], []]","[[-0.91957998 -0.13863     0.28924999 ... -0.59515905 36.
   1.        ]
 [-0.10131     0.10941     0.24065    ...  0.19304577 35.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.63170809 34.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'other', 'hand', 'you', 'can', 'hang', 'one', 'or', 'two', 'shutters', 'horizontally', 'over', 'the', 'kitchen', 'table', 'to', 'organize', 'mail', 'or', 'display', 'postcards', 'Decorate', 'your', 'kitchen', 'with', 'old', 'cookware']",22,[22],"[[24], []]","[[-0.21863    -0.42664     0.51959997 ... -0.07116263 22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.53340423 21.
   1.        ]
 [-0.24211     0.50818002  0.17431    ... -0.22792923 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Decorate', 'your', 'kitchen', 'with', 'old', 'cookware', 'If', 'your', 'kitchen', 'is', 'largely', 'white', 'hang', 'vintage', 'copper', 'pots', 'and', 'pans', 'to', 'create', 'a', 'rustic', 'feel']",12,"[12, 19]","[[13, 14, 15, 17], []]","[[-0.78425997  0.57177001 -0.87254    ... -0.25939506 12.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.47931346 11.
   1.        ]
 [-0.38766     0.64020002  0.15974    ... -0.21341115 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Decorate', 'your', 'kitchen', 'with', 'old', 'cookware', 'If', 'your', 'kitchen', 'is', 'largely', 'white', 'hang', 'vintage', 'copper', 'pots', 'and', 'pans', 'to', 'create', 'a', 'rustic', 'feel']",19,"[12, 19]","[[21, 22], []]","[[-0.78425997  0.57177001 -0.87254    ... -0.25939506 19.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.47931346 18.
   1.        ]
 [-0.38766     0.64020002  0.15974    ... -0.21341115 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'food', 'processor', 'to', 'slice', 'foods', 'chop', 'fruits', 'vegetables', 'and', 'meats', 'puree', 'foods', 'for', 'soups', 'and', 'other', 'dishes', 'and', 'to', 'knead', 'dough', 'for', 'bread']",0,"[0, 5, 7, 12, 21]","[[2, 3], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.28960013  0.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.89295667  1.
   1.        ]
 [-0.16486     0.91996998  0.22736999 ... -0.34167704  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'food', 'processor', 'to', 'slice', 'foods', 'chop', 'fruits', 'vegetables', 'and', 'meats', 'puree', 'foods', 'for', 'soups', 'and', 'other', 'dishes', 'and', 'to', 'knead', 'dough', 'for', 'bread']",5,"[0, 5, 7, 12, 21]","[[6], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.28960013  5.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.89295667  4.
   1.        ]
 [-0.16486     0.91996998  0.22736999 ... -0.34167704  3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'food', 'processor', 'to', 'slice', 'foods', 'chop', 'fruits', 'vegetables', 'and', 'meats', 'puree', 'foods', 'for', 'soups', 'and', 'other', 'dishes', 'and', 'to', 'knead', 'dough', 'for', 'bread']",7,"[0, 5, 7, 12, 21]","[[8, 9, 11], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.28960013  7.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.89295667  6.
   1.        ]
 [-0.16486     0.91996998  0.22736999 ... -0.34167704  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'food', 'processor', 'to', 'slice', 'foods', 'chop', 'fruits', 'vegetables', 'and', 'meats', 'puree', 'foods', 'for', 'soups', 'and', 'other', 'dishes', 'and', 'to', 'knead', 'dough', 'for', 'bread']",12,"[0, 5, 7, 12, 21]","[[13], []]","[[-0.36531001  0.31784999 -0.32047001 ...  0.28960013 12.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.89295667 11.
   1.        ]
 [-0.16486     0.91996998  0.22736999 ... -0.34167704 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Use', 'a', 'food', 'processor', 'to', 'slice', 'foods', 'chop', 'fruits', 'vegetables', 'and', 'meats', 'puree', 'foods', 'for', 'soups', 'and', 'other', 'dishes', 'and', 'to', 'knead', 'dough', 'for', 'bread']",21,"[0, 5, 7, 12, 21]","[[22], []]","[[-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ...  2.89600134e-01
   2.10000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  8.92956674e-01
   2.00000000e+01  1.00000000e+00]
 [-1.64859995e-01  9.19969976e-01  2.27369994e-01 ... -3.41677040e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Some', 'cooks', 'consider', 'food', 'processors', 'essential', 'kitchen', 'gadgets', 'Get', 'a', 'mini', 'food', 'processor', 'if', 'you', 'grind', 'herbs', 'and', 'nuts', 'or', 'if', 'you', 'have', 'a', 'baby', 'and', 'you', 'puree', 'small', 'amounts', 'of', 'food']",8,"[8, 15, 22, 27]","[[10, 11, 12], []]","[[-0.14452     0.56023002  0.2054     ...  0.44872823  8.
   1.        ]
 [-0.24648     0.22284     0.031068   ... -0.3076092   7.
   1.        ]
 [-0.1274      0.13500001  0.30868    ...  0.51528567  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Some', 'cooks', 'consider', 'food', 'processors', 'essential', 'kitchen', 'gadgets', 'Get', 'a', 'mini', 'food', 'processor', 'if', 'you', 'grind', 'herbs', 'and', 'nuts', 'or', 'if', 'you', 'have', 'a', 'baby', 'and', 'you', 'puree', 'small', 'amounts', 'of', 'food']",15,"[8, 15, 22, 27]","[[16, 18], []]","[[-0.14452     0.56023002  0.2054     ...  0.44872823 15.
   1.        ]
 [-0.24648     0.22284     0.031068   ... -0.3076092  14.
   1.        ]
 [-0.1274      0.13500001  0.30868    ...  0.51528567 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Some', 'cooks', 'consider', 'food', 'processors', 'essential', 'kitchen', 'gadgets', 'Get', 'a', 'mini', 'food', 'processor', 'if', 'you', 'grind', 'herbs', 'and', 'nuts', 'or', 'if', 'you', 'have', 'a', 'baby', 'and', 'you', 'puree', 'small', 'amounts', 'of', 'food']",22,"[8, 15, 22, 27]","[[24], []]","[[-0.14452     0.56023002  0.2054     ...  0.44872823 22.
   1.        ]
 [-0.24648     0.22284     0.031068   ... -0.3076092  21.
   1.        ]
 [-0.1274      0.13500001  0.30868    ...  0.51528567 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Some', 'cooks', 'consider', 'food', 'processors', 'essential', 'kitchen', 'gadgets', 'Get', 'a', 'mini', 'food', 'processor', 'if', 'you', 'grind', 'herbs', 'and', 'nuts', 'or', 'if', 'you', 'have', 'a', 'baby', 'and', 'you', 'puree', 'small', 'amounts', 'of', 'food']",27,"[8, 15, 22, 27]","[[28, 29, 31], []]","[[-0.14452     0.56023002  0.2054     ...  0.44872823 27.
   1.        ]
 [-0.24648     0.22284     0.031068   ... -0.3076092  26.
   1.        ]
 [-0.1274      0.13500001  0.30868    ...  0.51528567 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Get', 'a', 'mini', 'food', 'processor', 'if', 'you', 'grind', 'herbs', 'and', 'nuts', 'or', 'if', 'you', 'have', 'a', 'baby', 'and', 'you', 'puree', 'small', 'amounts', 'of', 'food', 'Buy', 'a', 'blender', 'rated', 'at', '500', 'watts', 'or', 'more', 'so', 'it', 'has', 'enough', 'power', 'to', 'crush', 'ice', 'for', 'smoothies', 'and', 'to', 'puree', 'soup', 'ingredients']",24,[24],"[[26], []]","[[ 1.44329995e-01  4.39509988e-01  5.83239973e-01 ...  6.34761691e-01
   2.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.00632811e+00
   2.30000000e+01  1.00000000e+00]
 [-5.34039974e-01  3.86140011e-02  2.59980001e-02 ... -1.36626735e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Buy', 'a', 'blender', 'rated', 'at', '500', 'watts', 'or', 'more', 'so', 'it', 'has', 'enough', 'power', 'to', 'crush', 'ice', 'for', 'smoothies', 'and', 'to', 'puree', 'soup', 'ingredients', 'Purchase', 'a', 'handheld', 'blender', 'to', 'immerse', 'in', 'a', 'bowl', 'of', 'fruit', 'or', 'pot', 'of', 'soup']",24,"[24, 29]","[[26, 27], []]","[[ 3.62040013e-01  4.36269999e-01  1.05370000e-01 ... -4.17588592e-01
   2.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  7.22177982e-01
   2.30000000e+01  1.00000000e+00]
 [-6.24210000e-01  6.29849970e-01 -9.36200023e-01 ... -2.26968110e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Buy', 'a', 'blender', 'rated', 'at', '500', 'watts', 'or', 'more', 'so', 'it', 'has', 'enough', 'power', 'to', 'crush', 'ice', 'for', 'smoothies', 'and', 'to', 'puree', 'soup', 'ingredients', 'Purchase', 'a', 'handheld', 'blender', 'to', 'immerse', 'in', 'a', 'bowl', 'of', 'fruit', 'or', 'pot', 'of', 'soup']",29,"[24, 29]","[[34], [38]]","[[ 3.62040013e-01  4.36269999e-01  1.05370000e-01 ... -4.17588592e-01
   2.90000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  7.22177982e-01
   2.80000000e+01  1.00000000e+00]
 [-6.24210000e-01  6.29849970e-01 -9.36200023e-01 ... -2.26968110e-01
   2.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Purchase', 'a', 'handheld', 'blender', 'to', 'immerse', 'in', 'a', 'bowl', 'of', 'fruit', 'or', 'pot', 'of', 'soup', 'Select', 'a', 'toaster', 'that', 'has', 'wide', 'slots', 'so', 'you', 'can', 'toast', 'thick', 'slices', 'of', 'bread', 'and', 'bagels']",15,"[15, 25]","[[17], []]","[[ 0.45809999 -0.112       0.072357   ... -0.36642727 15.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.1472456  14.
   1.        ]
 [ 0.034104   -0.24313     0.66189998 ... -0.72027683 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Purchase', 'a', 'handheld', 'blender', 'to', 'immerse', 'in', 'a', 'bowl', 'of', 'fruit', 'or', 'pot', 'of', 'soup', 'Select', 'a', 'toaster', 'that', 'has', 'wide', 'slots', 'so', 'you', 'can', 'toast', 'thick', 'slices', 'of', 'bread', 'and', 'bagels']",25,"[15, 25]","[[26, 27, 29, 31], []]","[[ 4.58099991e-01 -1.12000003e-01  7.23569989e-02 ... -3.66427273e-01
   2.50000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.47245601e-01
   2.40000000e+01  1.00000000e+00]
 [ 3.41040008e-02 -2.43129998e-01  6.61899984e-01 ... -7.20276833e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Select', 'a', 'toaster', 'that', 'has', 'wide', 'slots', 'so', 'you', 'can', 'toast', 'thick', 'slices', 'of', 'bread', 'and', 'bagels', 'If', 'you', 'need', 'to', 'save', 'space', 'buy', 'a', 'toaster', 'oven', 'to', 'use', 'as', 'a', 'bread', 'toaster']",23,[23],"[[25, 26], []]","[[-4.20390010e-01  2.09879994e-01  1.35539994e-01 ...  4.49609190e-01
   2.30000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  6.28475666e-01
   2.20000000e+01  1.00000000e+00]
 [-4.12840009e-01  4.02909994e-01  1.33870006e-01 ... -5.03044844e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'you', 'need', 'to', 'save', 'space', 'buy', 'a', 'toaster', 'oven', 'to', 'use', 'as', 'a', 'bread', 'toaster', 'You', 'can', 'also', 'save', 'energy', 'and', 'money', 'heating', 'foods', 'like', 'such', 'as', 'leftover', 'pizza', 'or', 'waffles', 'in', 'the', 'toaster', 'oven', 'instead', 'of', 'the', 'conventional', 'oven']",19,[19],"[[20, 22], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.06100816 19.
   1.        ]
 [-0.49886     0.76602     0.89750999 ... -0.18846954 18.
   1.        ]
 [-0.24834     0.90814     0.35552999 ...  0.37735584 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'can', 'also', 'save', 'energy', 'and', 'money', 'heating', 'foods', 'like', 'such', 'as', 'leftover', 'pizza', 'or', 'waffles', 'in', 'the', 'toaster', 'oven', 'instead', 'of', 'the', 'conventional', 'oven', 'Buy', 'a', 'heavy-duty', 'standing', 'mixer', 'if', 'you', 'bake', 'so', 'you', 'can', 'mix', 'dough', 'for', 'baked', 'goods']",25,"[25, 36]","[[27, 28, 29], []]","[[-0.49886     0.76602     0.89750999 ... -0.25212908 25.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.14041224 24.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ... -0.4606548  23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
