tokens,act_ind,act_inds,obj_inds,state_with_label
"['There', 'are', '3', 'types', 'of', 'plastics', 'that', 'are', 'very', 'harmful', 'to', 'humans', 'and', 'should', 'be', 'avoided', 'You', 'can', 'identify', 'them', 'by', 'their', 'recycling', 'number']",18,[18],"[[5], []]","[[ 8.79999995e-03  4.30999994e-02 -8.07999969e-02 ...  2.04500005e-01
   1.80000000e+01  1.00000000e+00]
 [-7.00000022e-03  2.28000004e-02 -1.49900004e-01 ...  1.94000006e-02
   1.70000000e+01  1.00000000e+00]
 [ 3.73000018e-02  3.05000003e-02 -4.96000014e-02 ... -4.08000015e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['The', 'numbers', 'to', 'look', 'for', 'include', '#3', 'Polyvinyl', 'Chloride', '(PVC)', '#6', 'Polystyrene', '(PS)', 'and', '#7', 'Polycarbonate', 'Clean', 'the', 'inside', 'of', 'the', 'barrel']",16,[16],"[[18, 21], []]","[[ 7.97000006e-02 -2.94000003e-02  3.29999998e-03 ... -8.39999970e-03
   1.60000000e+01  1.00000000e+00]
 [ 7.28999972e-02  2.30000000e-02 -2.06900001e-01 ...  7.88000003e-02
   1.50000000e+01  1.00000000e+00]
 [ 4.94999997e-02  4.10999991e-02  4.10000002e-03 ... -2.84000002e-02
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Clean', 'the', 'inside', 'of', 'the', 'barrel', 'This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside']",22,[22],"[[24], []]","[[-2.15000007e-02 -6.58000037e-02  4.91000004e-02 ...  7.36000016e-02
   2.20000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   2.10000000e+01  1.00000000e+00]
 [-1.02100000e-01  3.13000008e-02 -7.89999962e-03 ...  5.57999983e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside', 'Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed']",26,"[26, 35]","[[9], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   2.60000000e+01  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   2.50000000e+01  1.00000000e+00]
 [ 1.56999994e-02 -7.47999996e-02 -8.61999989e-02 ... -1.01400003e-01
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside', 'Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed']",35,"[26, 35]","[[37], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   3.50000000e+01  1.00000000e+00]
 [-8.00999999e-02  8.25000033e-02 -1.29500002e-01 ... -6.96000010e-02
   3.40000000e+01  1.00000000e+00]
 [ 1.56999994e-02 -7.47999996e-02 -8.61999989e-02 ... -1.01400003e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed', 'Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well']",16,"[16, 21]","[[18, 19], []]","[[-3.46799999e-01  3.02000009e-02  2.06599995e-01 ...  1.35000004e-02
   1.60000000e+01  1.00000000e+00]
 [ 2.41999999e-02 -2.64999997e-02  8.21999982e-02 ...  3.15000005e-02
   1.50000000e+01  1.00000000e+00]
 [ 6.48000017e-02 -1.01099998e-01  1.42199993e-01 ... -1.03500001e-01
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed', 'Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well']",21,"[16, 21]","[[22], []]","[[-3.46799999e-01  3.02000009e-02  2.06599995e-01 ...  1.35000004e-02
   2.10000000e+01  1.00000000e+00]
 [ 2.41999999e-02 -2.64999997e-02  8.21999982e-02 ...  3.15000005e-02
   2.00000000e+01  1.00000000e+00]
 [ 6.48000017e-02 -1.01099998e-01  1.42199993e-01 ... -1.03500001e-01
   1.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well', 'Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water']",9,"[9, 12]","[[11], []]","[[-0.0765     -0.0176     -0.0518     ... -0.2685      9.
   1.        ]
 [ 0.0897      0.016      -0.0571     ... -0.0259      8.
   1.        ]
 [-0.25459999 -0.0752     -0.0432     ...  0.0197      7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well', 'Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water']",12,"[9, 12]","[[15], []]","[[-0.0765     -0.0176     -0.0518     ... -0.2685     12.
   1.        ]
 [ 0.0897      0.016      -0.0571     ... -0.0259     11.
   1.        ]
 [-0.25459999 -0.0752     -0.0432     ...  0.0197     10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water', 'Mix', '1', 'teaspoon', '(5', 'ml)', 'of', 'bleach', 'into', '1', 'quart', '(94', 'liter)', 'of', 'water', 'or', '4', 'teaspoons', '(20', 'ml)', 'of', 'bleach', 'into', '1', 'gallon', '(38', 'liter)', 'of', 'water']",11,[11],"[[17, 24], []]","[[ 0.0328  0.0321  0.0551 ...  0.1019 11.      1.    ]
 [ 0.1383  0.0317  0.0836 ... -0.2101 10.      1.    ]
 [ 0.0897  0.016  -0.0571 ... -0.0259  9.      1.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['Mix', '1', 'teaspoon', '(5', 'ml)', 'of', 'bleach', 'into', '1', 'quart', '(94', 'liter)', 'of', 'water', 'or', '4', 'teaspoons', '(20', 'ml)', 'of', 'bleach', 'into', '1', 'gallon', '(38', 'liter)', 'of', 'water', 'Know', 'what', 'to', 'expect']",28,[28],"[[29, 31], []]","[[-2.36000009e-02  1.23000003e-01  9.62999985e-02 ... -1.69799998e-01
   2.80000000e+01  1.00000000e+00]
 [ 3.77000012e-02  1.37999998e-02  5.31999990e-02 ... -6.15000017e-02
   2.70000000e+01  1.00000000e+00]
 [-4.23999988e-02  1.27100006e-01  2.14900002e-01 ... -2.21999995e-02
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Pack', 'a', 'one', 'person', 'tent']",0,[0],"[[2, 3, 4], []]","[[ 0.0036  0.027   0.1409 ...  0.1085  0.      1.    ]
 [ 0.0047  0.0223 -0.0087 ... -0.0318  1.      1.    ]
 [ 0.0458 -0.0362  0.0156 ...  0.0301  2.      2.    ]
 ...
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]
 [ 0.      0.      0.     ...  0.      0.      1.    ]]"
"['A', 'lightweight', 'portable', 'tent', 'takes', 'up', 'little', 'room', 'in', 'your', 'car', 'Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm']",11,"[11, 20]","[[3], []]","[[-0.0595     -0.0428      0.06       ...  0.0581     11.
   1.        ]
 [ 0.0716     -0.0503     -0.0191     ...  0.0741     10.
   1.        ]
 [ 0.0683     -0.0125      0.0163     ... -0.13349999  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'lightweight', 'portable', 'tent', 'takes', 'up', 'little', 'room', 'in', 'your', 'car', 'Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm']",20,"[11, 20]","[[22], []]","[[-5.95000014e-02 -4.28000018e-02  5.99999987e-02 ...  5.81000000e-02
   2.00000000e+01  1.00000000e+00]
 [ 7.15999976e-02 -5.02999984e-02 -1.90999992e-02 ...  7.41000026e-02
   1.90000000e+01  1.00000000e+00]
 [ 6.83000013e-02 -1.25000002e-02  1.63000003e-02 ... -1.33499995e-01
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm', 'This', 'is', 'also', 'a', 'good', 'solution', 'if', 'you', 'may', 'need', 'to', 'leave', 'your', 'home', 'at', 'a', ""moment's"", 'notice']",35,[35],"[[37], []]","[[-4.39999998e-02 -1.41000003e-02  3.40999998e-02 ...  4.94000018e-02
   3.50000000e+01  1.00000000e+00]
 [ 4.58000004e-02 -3.62000018e-02  1.55999996e-02 ...  3.00999992e-02
   3.40000000e+01  1.00000000e+00]
 [-6.57000020e-02  4.60000001e-02  2.51000002e-02 ... -7.32000023e-02
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'is', 'also', 'a', 'good', 'solution', 'if', 'you', 'may', 'need', 'to', 'leave', 'your', 'home', 'at', 'a', ""moment's"", 'notice', 'Keep', 'food', 'water', 'and', 'fuel', 'in', 'the', 'car', 'as', 'well', 'or', 'in', 'a', 'handheld', 'pack', 'as', 'portable', 'as', 'you', 'can', 'make', 'it']",18,[18],"[[19, 20, 22], []]","[[ 1.31699994e-01 -2.63999999e-02  8.22999999e-02 ...  3.97000015e-02
   1.80000000e+01  1.00000000e+00]
 [ 1.55999996e-02  7.51999989e-02 -7.80000016e-02 ... -9.60000046e-03
   1.70000000e+01  1.00000000e+00]
 [-7.63999969e-02  4.50999998e-02 -8.82999972e-02 ... -1.04000000e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Keep', 'food', 'water', 'and', 'fuel', 'in', 'the', 'car', 'as', 'well', 'or', 'in', 'a', 'handheld', 'pack', 'as', 'portable', 'as', 'you', 'can', 'make', 'it', 'Build', 'a', 'shelter', 'from', 'branches', 'or', 'debris']",22,[22],"[[24], []]","[[-1.61699995e-01  5.40000014e-03  2.88999993e-02 ... -1.48800001e-01
   2.20000000e+01  1.00000000e+00]
 [-5.66999987e-02  2.37399995e-01 -2.77999993e-02 ...  8.59000012e-02
   2.10000000e+01  1.00000000e+00]
 [ 3.24000008e-02  1.12700000e-01  2.98999995e-02 ... -1.25000002e-02
   2.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",15,"[15, 24, 28]","[[19], []]","[[ 5.92000000e-02 -1.06299996e-01 -3.66999991e-02 ... -3.89999989e-03
   1.50000000e+01  1.00000000e+00]
 [ 7.62000009e-02 -6.50000013e-03  1.86999999e-02 ... -1.21999998e-02
   1.40000000e+01  1.00000000e+00]
 [-1.41000003e-02  1.42000001e-02  7.44000003e-02 ... -6.65000007e-02
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",24,"[15, 24, 28]","[[26, 27], []]","[[ 5.92000000e-02 -1.06299996e-01 -3.66999991e-02 ... -3.89999989e-03
   2.40000000e+01  1.00000000e+00]
 [ 7.62000009e-02 -6.50000013e-03  1.86999999e-02 ... -1.21999998e-02
   2.30000000e+01  1.00000000e+00]
 [-1.41000003e-02  1.42000001e-02  7.44000003e-02 ... -6.65000007e-02
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",28,"[15, 24, 28]","[[30, 34], []]","[[ 5.92000000e-02 -1.06299996e-01 -3.66999991e-02 ... -3.89999989e-03
   2.80000000e+01  1.00000000e+00]
 [ 7.62000009e-02 -6.50000013e-03  1.86999999e-02 ... -1.21999998e-02
   2.70000000e+01  1.00000000e+00]
 [-1.41000003e-02  1.42000001e-02  7.44000003e-02 ... -6.65000007e-02
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground', 'Insulate', 'it', 'with', 'a', 'layer', 'of', 'branches', 'or', 'dry', 'clothing']",20,[20],"[[19], []]","[[-3.70000000e-03 -6.25000000e-02  2.83699989e-01 ...  1.85299993e-01
   2.00000000e+01  1.00000000e+00]
 [ 4.94999997e-02  4.10999991e-02  4.10000002e-03 ... -2.84000002e-02
   1.90000000e+01  1.00000000e+00]
 [ 8.96999985e-02  1.60000008e-02 -5.71000017e-02 ... -2.59000007e-02
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['A', 'good', 'rule', 'of', 'thumb', 'to', 'have', 'is', '091', 'metres', '(3', 'ft', '0', 'in)', 'or', 'more', 'of', 'debris', 'in', 'autumn', 'and', 'fall', 'and', 'about', '030–091', 'metres', '(1', 'ft', '0', 'in–3', 'ft', '0', 'in)', 'of', 'insulation', 'in', 'warmer', 'weather', 'and', '061', 'metres', '(2', 'ft', '0', 'in)', 'in', 'rainy', 'weather', 'Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure']",48,[48],"[[49], []]","[[-5.95000014e-02 -4.28000018e-02  5.99999987e-02 ...  5.81000000e-02
   4.80000000e+01  1.00000000e+00]
 [-1.24200001e-01 -6.74000010e-02 -1.43000007e-01 ... -5.05000018e-02
   4.70000000e+01  1.00000000e+00]
 [ 1.68999992e-02 -1.26999998e-02 -1.00599997e-01 ...  1.19900003e-01
   4.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure', 'If', 'you', 'have', 'time', 'and', 'rope', 'lean', 'branches', 'against', 'together', 'and', 'tie', 'them', 'together']",13,"[13, 18]","[[14], []]","[[-1.29899994e-01 -6.39999984e-03 -1.17100000e-01 ... -1.26800001e-01
   1.30000000e+01  1.00000000e+00]
 [-3.79999988e-02 -3.83000001e-02 -3.04000005e-02 ... -8.00000038e-03
   1.20000000e+01  1.00000000e+00]
 [ 1.76999997e-02 -2.73000002e-02 -1.35000004e-02 ... -6.71000034e-02
   1.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure', 'If', 'you', 'have', 'time', 'and', 'rope', 'lean', 'branches', 'against', 'together', 'and', 'tie', 'them', 'together']",18,"[13, 18]","[[14], []]","[[-1.29899994e-01 -6.39999984e-03 -1.17100000e-01 ... -1.26800001e-01
   1.80000000e+01  1.00000000e+00]
 [-3.79999988e-02 -3.83000001e-02 -3.04000005e-02 ... -8.00000038e-03
   1.70000000e+01  1.00000000e+00]
 [ 1.76999997e-02 -2.73000002e-02 -1.35000004e-02 ... -6.71000034e-02
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'not', 'just', 'lean', 'branches', 'cardboard', 'or', 'anything', 'else', 'against', 'a', 'tree', 'trunk', 'or', 'boulder', 'Cover', 'the', 'structure', 'with', 'branches', 'or', 'other', 'debris', 'as', 'well', 'as', 'you', 'can', 'for', 'insulation', '(or', 'a', 'tarp', 'if', 'available)']",15,[15],"[[17], []]","[[-4.34000008e-02 -1.86999999e-02 -3.00999992e-02 ...  5.49999997e-03
   1.50000000e+01  1.00000000e+00]
 [ 1.56999994e-02 -7.47999996e-02 -8.61999989e-02 ... -1.01400003e-01
   1.40000000e+01  1.00000000e+00]
 [ 1.20999999e-02 -8.89999978e-03 -5.51000014e-02 ...  3.92999984e-02
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['A', 'top', 'layer', 'of', 'leaves', 'or', 'trash', 'increases', 'rain', 'resistance', 'Build', 'a', 'snow', 'cave']",10,[10],"[[12, 13], []]","[[-5.95000014e-02 -4.28000018e-02  5.99999987e-02 ...  5.81000000e-02
   1.00000000e+01  1.00000000e+00]
 [-1.45899996e-01 -8.20000004e-03 -4.19999994e-02 ... -3.09999995e-02
   9.00000000e+00  1.00000000e+00]
 [ 9.04000029e-02  2.52799988e-01 -3.05000003e-02 ... -6.87000006e-02
   8.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Build', 'a', 'snow', 'cave', 'Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure']",18,"[18, 28]","[[23], []]","[[-7.64999986e-02  1.92000009e-02  4.08000015e-02 ... -2.31999997e-02
   1.80000000e+01  1.00000000e+00]
 [ 4.69999993e-03  2.22999994e-02 -8.70000012e-03 ... -3.18000019e-02
   1.70000000e+01  1.00000000e+00]
 [-6.93000033e-02  2.04699993e-01 -1.96600005e-01 ... -1.38600007e-01
   1.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
