tokens,act_ind,act_inds,obj_inds,state_with_label
"['The', 'numbers', 'to', 'look', 'for', 'include', '#3', 'Polyvinyl', 'Chloride', '(PVC)', '#6', 'Polystyrene', '(PS)', 'and', '#7', 'Polycarbonate', 'Clean', 'the', 'inside', 'of', 'the', 'barrel']",16,[16],"[[18, 21], []]","[[-0.038194   -0.24487001  0.72812003 ...  0.36594251 16.
   1.        ]
 [-0.45265999  0.95257998  0.44244999 ... -0.21124655 15.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.43666041 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Clean', 'the', 'inside', 'of', 'the', 'barrel', 'This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside']",22,[22],"[[24], []]","[[-0.53900999  0.57195002  0.30012    ... -0.16056749 22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.6397413  21.
   1.        ]
 [-0.31867999  0.10495     0.36320999 ...  1.049891   20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside', 'Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed']",26,"[26, 35]","[[9], []]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ...  3.68290961e-01
   2.60000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ...  4.48460996e-01
   2.50000000e+01  1.00000000e+00]
 [-1.91039994e-01  1.76009998e-01  3.69199991e-01 ...  9.69255209e-01
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'may', 'not', 'be', 'a', 'big', 'deal', 'if', 'your', 'barrel', 'is', 'new', 'but', 'make', 'sure', 'you', 'remove', 'any', 'debris', 'that', 'may', 'be', 'left', 'inside', 'Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed']",35,"[26, 35]","[[37], []]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ...  3.68290961e-01
   3.50000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ...  4.48460996e-01
   3.40000000e+01  1.00000000e+00]
 [-1.91039994e-01  1.76009998e-01  3.69199991e-01 ...  9.69255209e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed', 'Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well']",16,"[16, 21]","[[18, 19], []]","[[ 0.23336001  0.16042     0.050714   ...  0.47299254 16.
   1.        ]
 [-0.20874999 -0.1174      0.26478001 ...  0.1084937  15.
   1.        ]
 [-0.093518    0.12437    -0.21987    ...  0.05244059 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'by', 'washing', 'it', 'well', 'with', 'warm', 'water', 'and', 'dish', 'soap', 'scrubbing', 'the', 'sides', 'if', 'needed', 'Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well']",21,"[16, 21]","[[22], []]","[[ 0.23336001  0.16042     0.050714   ...  0.47299254 21.
   1.        ]
 [-0.20874999 -0.1174      0.26478001 ...  0.1084937  20.
   1.        ]
 [-0.093518    0.12437    -0.21987    ...  0.05244059 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well', 'Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water']",9,"[9, 12]","[[11], []]","[[-0.38881001  0.63796002  0.57837999 ...  0.25879452  9.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.1994081   8.
   1.        ]
 [-0.23882     0.16848999 -0.19075    ... -0.02356082  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Dump', 'the', 'soapy', 'water', 'and', 'rinse', 'it', 'well', 'Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water']",12,"[9, 12]","[[15], []]","[[-0.38881001  0.63796002  0.57837999 ...  0.25879452 12.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.1994081  11.
   1.        ]
 [-0.23882     0.16848999 -0.19075    ... -0.02356082 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Then', 'sanitize', 'the', 'barrel', 'using', 'unscented', 'household', 'bleach', 'diluted', 'with', 'water', 'Mix', '1', 'teaspoon', '(5', 'ml)', 'of', 'bleach', 'into', '1', 'quart', '(94', 'liter)', 'of', 'water', 'or', '4', 'teaspoons', '(20', 'ml)', 'of', 'bleach', 'into', '1', 'gallon', '(38', 'liter)', 'of', 'water']",11,[11],"[[17, 24], []]","[[-9.44510028e-02 -9.60520003e-03  1.79299995e-01 ...  2.77959675e-01
   1.10000000e+01  1.00000000e+00]
 [-4.03820008e-01 -7.24169984e-03 -3.61259997e-01 ...  7.28731751e-01
   1.00000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  4.90120888e-01
   9.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Mix', '1', 'teaspoon', '(5', 'ml)', 'of', 'bleach', 'into', '1', 'quart', '(94', 'liter)', 'of', 'water', 'or', '4', 'teaspoons', '(20', 'ml)', 'of', 'bleach', 'into', '1', 'gallon', '(38', 'liter)', 'of', 'water', 'Know', 'what', 'to', 'expect']",28,[28],"[[29, 31], []]","[[-6.66019976e-01  7.26360023e-01  3.14190000e-01 ...  9.38261747e-02
   2.80000000e+01  1.00000000e+00]
 [-3.22189987e-01  6.46319985e-01  2.73119994e-02 ...  6.53923631e-01
   2.70000000e+01  1.00000000e+00]
 [-1.35150003e+00  2.02220011e+00 -5.95709980e-01 ...  8.17986012e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Pack', 'a', 'one', 'person', 'tent']",0,[0],"[[2, 3, 4], []]","[[-0.68125999  0.042216    0.46349001 ... -0.51190019  0.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.55629742  1.
   1.        ]
 [-0.22556999  0.49417999  0.48609999 ...  0.37625796  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'lightweight', 'portable', 'tent', 'takes', 'up', 'little', 'room', 'in', 'your', 'car', 'Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm']",11,"[11, 20]","[[3], []]","[[-0.27085999  0.044006   -0.02026    ...  0.58624601 11.
   1.        ]
 [ 0.17184     0.20503999  0.072446   ...  0.52512807 10.
   1.        ]
 [-0.33691999  0.67518002  0.50111002 ...  0.20600162  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'lightweight', 'portable', 'tent', 'takes', 'up', 'little', 'room', 'in', 'your', 'car', 'Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm']",20,"[11, 20]","[[22], []]","[[-0.27085999  0.044006   -0.02026    ...  0.58624601 20.
   1.        ]
 [ 0.17184     0.20503999  0.072446   ...  0.52512807 19.
   1.        ]
 [-0.33691999  0.67518002  0.50111002 ...  0.20600162 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Setting', 'one', 'up', 'is', 'much', 'easier', 'and', 'faster', 'than', 'building', 'a', 'shelter', 'from', 'scratch', 'if', 'you', 'end', 'up', 'lost', 'or', 'caught', 'in', 'a', 'storm', 'This', 'is', 'also', 'a', 'good', 'solution', 'if', 'you', 'may', 'need', 'to', 'leave', 'your', 'home', 'at', 'a', ""moment's"", 'notice']",35,[35],"[[37], []]","[[ 0.20359001 -0.18565001  0.37970999 ...  0.1545994  35.
   1.        ]
 [-0.22556999  0.49417999  0.48609999 ... -0.07239082 34.
   1.        ]
 [ 0.21469     0.43367001  0.33963999 ... -0.15207051 33.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'is', 'also', 'a', 'good', 'solution', 'if', 'you', 'may', 'need', 'to', 'leave', 'your', 'home', 'at', 'a', ""moment's"", 'notice', 'Keep', 'food', 'water', 'and', 'fuel', 'in', 'the', 'car', 'as', 'well', 'or', 'in', 'a', 'handheld', 'pack', 'as', 'portable', 'as', 'you', 'can', 'make', 'it']",18,[18],"[[19, 20, 22], []]","[[-0.57058001  0.44183001  0.70102    ...  0.28733191 18.
   1.        ]
 [-0.54263997  0.41475999  1.03219998 ...  0.57577819 17.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ...  0.26218447 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Keep', 'food', 'water', 'and', 'fuel', 'in', 'the', 'car', 'as', 'well', 'or', 'in', 'a', 'handheld', 'pack', 'as', 'portable', 'as', 'you', 'can', 'make', 'it', 'Build', 'a', 'shelter', 'from', 'branches', 'or', 'debris']",22,[22],"[[24], []]","[[-0.24154    -0.1409      0.27833    ...  0.07542178 22.
   1.        ]
 [-0.16486     0.91996998  0.22736999 ... -0.0367075  21.
   1.        ]
 [-0.55250001  0.80299002  0.24845999 ...  0.6011101  20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",15,"[15, 24, 28]","[[19], []]","[[-0.15308     0.63194001  0.65512002 ...  0.28871429 15.
   1.        ]
 [-0.21466     0.80997002 -0.37029999 ...  0.24999101 14.
   1.        ]
 [-0.37457001  0.73466998  0.56799001 ... -0.39927045 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",24,"[15, 24, 28]","[[26, 27], []]","[[-0.15308     0.63194001  0.65512002 ...  0.28871429 24.
   1.        ]
 [-0.21466     0.80997002 -0.37029999 ...  0.24999101 23.
   1.        ]
 [-0.37457001  0.73466998  0.56799001 ... -0.39927045 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Even', 'flimsy', 'material', 'can', 'greatly', 'increase', 'your', 'odds', 'of', 'survival', 'in', 'stormy', 'or', 'wintry', 'conditions', 'Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground']",28,"[15, 24, 28]","[[30, 34], []]","[[-0.15308     0.63194001  0.65512002 ...  0.28871429 28.
   1.        ]
 [-0.21466     0.80997002 -0.37029999 ...  0.24999101 27.
   1.        ]
 [-0.37457001  0.73466998  0.56799001 ... -0.39927045 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Refer', 'to', 'the', 'linked', 'article', 'for', 'full', 'instructions', 'or', 'follow', 'this', 'quick', 'checklist', 'Clear', 'a', 'patch', 'of', 'relatively', 'dry', 'ground', 'Insulate', 'it', 'with', 'a', 'layer', 'of', 'branches', 'or', 'dry', 'clothing']",20,[20],"[[19], []]","[[-0.55593997 -0.024694    0.030856   ... -0.05698329 20.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.72317398 19.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.79828048 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'good', 'rule', 'of', 'thumb', 'to', 'have', 'is', '091', 'metres', '(3', 'ft', '0', 'in)', 'or', 'more', 'of', 'debris', 'in', 'autumn', 'and', 'fall', 'and', 'about', '030–091', 'metres', '(1', 'ft', '0', 'in–3', 'ft', '0', 'in)', 'of', 'insulation', 'in', 'warmer', 'weather', 'and', '061', 'metres', '(2', 'ft', '0', 'in)', 'in', 'rainy', 'weather', 'Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure']",48,[48],"[[49], []]","[[-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  6.14678621e-01
   4.80000000e+01  1.00000000e+00]
 [-3.07689998e-02  1.19929999e-01  5.39089978e-01 ...  8.68495941e-01
   4.70000000e+01  1.00000000e+00]
 [ 1.96119994e-01 -5.30669987e-01  4.01639998e-01 ... -5.38451731e-01
   4.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure', 'If', 'you', 'have', 'time', 'and', 'rope', 'lean', 'branches', 'against', 'together', 'and', 'tie', 'them', 'together']",13,"[13, 18]","[[14], []]","[[-0.88372999  0.33853    -0.021475   ...  0.5801881  13.
   1.        ]
 [-0.57058001  0.44183001  0.70102    ...  0.27113336 12.
   1.        ]
 [-0.43608001  0.39104     0.51656997 ...  0.53866881 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Cover', 'this', 'with', 'a', 'simple', 'lean-to', 'structure', 'If', 'you', 'have', 'time', 'and', 'rope', 'lean', 'branches', 'against', 'together', 'and', 'tie', 'them', 'together']",18,"[13, 18]","[[14], []]","[[-0.88372999  0.33853    -0.021475   ...  0.5801881  18.
   1.        ]
 [-0.57058001  0.44183001  0.70102    ...  0.27113336 17.
   1.        ]
 [-0.43608001  0.39104     0.51656997 ...  0.53866881 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'not', 'just', 'lean', 'branches', 'cardboard', 'or', 'anything', 'else', 'against', 'a', 'tree', 'trunk', 'or', 'boulder', 'Cover', 'the', 'structure', 'with', 'branches', 'or', 'other', 'debris', 'as', 'well', 'as', 'you', 'can', 'for', 'insulation', '(or', 'a', 'tarp', 'if', 'available)']",15,[15],"[[17], []]","[[-0.26269001  0.64240003  0.84802997 ... -0.21199822 15.
   1.        ]
 [-0.19103999  0.17601     0.36919999 ...  0.4569661  14.
   1.        ]
 [ 0.075026    0.39324999  0.90314001 ...  0.27703181 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['A', 'top', 'layer', 'of', 'leaves', 'or', 'trash', 'increases', 'rain', 'resistance', 'Build', 'a', 'snow', 'cave']",10,[10],"[[12, 13], []]","[[-0.27085999  0.044006   -0.02026    ...  0.79622376 10.
   1.        ]
 [-0.64139003  0.16587999  1.04620004 ...  1.40798306  9.
   1.        ]
 [-1.72119999  0.26247999  0.33675    ...  0.31054717  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Build', 'a', 'snow', 'cave', 'Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure']",18,"[18, 28]","[[23], []]","[[ 0.36471     0.96526003 -0.53711998 ... -0.20190969 18.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.8507995  17.
   1.        ]
 [-1.06819999  0.26244     0.38758999 ...  0.43023807 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Build', 'a', 'snow', 'cave', 'Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure']",28,"[18, 28]","[[26], []]","[[ 3.64710003e-01  9.65260029e-01 -5.37119985e-01 ... -2.01909691e-01
   2.80000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  8.50799501e-01
   2.70000000e+01  1.00000000e+00]
 [-1.06819999e+00  2.62439996e-01  3.87589991e-01 ...  4.30238068e-01
   2.60000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure', 'Pile', 'up', 'the', 'snow', 'into', 'a', 'hillock', 'large', 'enough', 'to', 'fit', 'you', 'leave', 'it', 'two', 'hours', 'to', 'harden', 'then', 'dig', 'out', 'a', 'tunnel', 'into', 'the', 'interior']",30,"[30, 40, 42, 49]","[[33], []]","[[-1.53080001e-01  6.31940007e-01  6.55120015e-01 ...  3.49439532e-01
   3.00000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.01044440e+00
   2.90000000e+01  1.00000000e+00]
 [-4.12680000e-01  8.34609985e-01 -1.10560004e-02 ...  2.45307595e-01
   2.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure', 'Pile', 'up', 'the', 'snow', 'into', 'a', 'hillock', 'large', 'enough', 'to', 'fit', 'you', 'leave', 'it', 'two', 'hours', 'to', 'harden', 'then', 'dig', 'out', 'a', 'tunnel', 'into', 'the', 'interior']",40,"[30, 40, 42, 49]","[[41], []]","[[-1.53080001e-01  6.31940007e-01  6.55120015e-01 ...  3.49439532e-01
   4.00000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.01044440e+00
   3.90000000e+01  1.00000000e+00]
 [-4.12680000e-01  8.34609985e-01 -1.10560004e-02 ...  2.45307595e-01
   3.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure', 'Pile', 'up', 'the', 'snow', 'into', 'a', 'hillock', 'large', 'enough', 'to', 'fit', 'you', 'leave', 'it', 'two', 'hours', 'to', 'harden', 'then', 'dig', 'out', 'a', 'tunnel', 'into', 'the', 'interior']",42,"[30, 40, 42, 49]","[[33], []]","[[-1.53080001e-01  6.31940007e-01  6.55120015e-01 ...  3.49439532e-01
   4.20000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.01044440e+00
   4.10000000e+01  1.00000000e+00]
 [-4.12680000e-01  8.34609985e-01 -1.10560004e-02 ...  2.45307595e-01
   4.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Even', 'a', 'bare', 'field', 'of', 'snow', 'can', 'provide', 'shelter', 'if', 'you', 'are', 'able', 'to', 'put', 'in', 'a', 'few', ""hours'"", 'work', 'and', 'the', 'snow', 'is', 'packed', 'enough', 'to', 'form', 'a', 'structure', 'Pile', 'up', 'the', 'snow', 'into', 'a', 'hillock', 'large', 'enough', 'to', 'fit', 'you', 'leave', 'it', 'two', 'hours', 'to', 'harden', 'then', 'dig', 'out', 'a', 'tunnel', 'into', 'the', 'interior']",49,"[30, 40, 42, 49]","[[52], []]","[[-1.53080001e-01  6.31940007e-01  6.55120015e-01 ...  3.49439532e-01
   4.90000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  1.01044440e+00
   4.80000000e+01  1.00000000e+00]
 [-4.12680000e-01  8.34609985e-01 -1.10560004e-02 ...  2.45307595e-01
   4.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
