tokens,act_ind,act_inds,obj_inds,state_with_label
"['You', 'can', 'even', 'adorn', 'the', 'top', 'of', 'the', '""cake""', 'with', 'a', 'stuffed', 'animal', 'or', 'toy', 'in', 'line', 'with', 'your', 'theme', 'as', 'well', 'as', 'stacking', 'items', 'like', 'bottles', 'around', 'each', 'layer', 'Consider', 'using', 'baby', 'washcloths', 'as', 'icing', 'between', 'layers']",31,[31],"[[32, 33], []]","[[-0.49886     0.76602     0.89750999 ...  0.16698276 31.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.29127651 30.
   1.        ]
 [-0.15308     0.63194001  0.65512002 ...  0.15042913 29.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Your', 'new', 'parents', 'will', 'have', 'both', 'an', 'attractive', 'and', 'useful', 'centerpiece', 'to', 'take', 'home', 'with', 'them', 'If', 'you', 'aren’t', 'crafty', 'consider', 'reaching', 'out', 'to', 'a', 'friend', 'to', 'who', 'could', 'make', 'the', 'centerpiece', 'for', 'you']",21,[21],"[[25], []]","[[-0.57183999  0.046348    0.86732    ... -0.04339712 21.
   1.        ]
 [-0.043959    0.18935999  0.66109997 ...  0.08824372 20.
   1.        ]
 [ 0.85943002  0.12182    -0.10011    ...  0.26188791 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'aren’t', 'crafty', 'consider', 'reaching', 'out', 'to', 'a', 'friend', 'to', 'who', 'could', 'make', 'the', 'centerpiece', 'for', 'you', 'Send', 'them', 'the', 'items', 'you', 'collected', 'and', 'be', 'sure', 'to', 'explain', 'exactly', 'what', 'you', 'want', 'the', 'finished', 'product', 'to', 'look', 'like']",18,"[18, 28]","[[21], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.02843371 18.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.21264556 17.
   1.        ]
 [ 0.          0.          0.         ...  0.11528477 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'aren’t', 'crafty', 'consider', 'reaching', 'out', 'to', 'a', 'friend', 'to', 'who', 'could', 'make', 'the', 'centerpiece', 'for', 'you', 'Send', 'them', 'the', 'items', 'you', 'collected', 'and', 'be', 'sure', 'to', 'explain', 'exactly', 'what', 'you', 'want', 'the', 'finished', 'product', 'to', 'look', 'like']",28,"[18, 28]","[[30, 31, 32], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.02843371 28.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.21264556 27.
   1.        ]
 [ 0.          0.          0.         ...  0.11528477 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Obtain', 'used', 'cooking', 'oil']",0,[0],"[[3], []]","[[ 0.36833    -0.30518001 -0.12069    ... -0.15777758  0.
   1.        ]
 [-0.47130001  0.57094002 -0.50343001 ... -0.07831433  1.
   1.        ]
 [-0.54277003  0.69400001 -0.35729    ... -0.04424109  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Obtain', 'used', 'cooking', 'oil', 'Locate', 'a', 'source', 'for', 'vegetable', 'oil', 'that', 'has', 'been', 'used', 'in', 'cooking']",4,[4],"[[6], []]","[[ 3.68330002e-01 -3.05180013e-01 -1.20690003e-01 ...  2.20830068e-01
   4.00000000e+00  1.00000000e+00]
 [-4.71300006e-01  5.70940018e-01 -5.03430009e-01 ...  6.14780635e-02
   3.00000000e+00  1.00000000e+00]
 [-5.42770028e-01  6.94000006e-01 -3.57290000e-01 ...  3.21522169e-03
   2.00000000e+00  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Locate', 'a', 'source', 'for', 'vegetable', 'oil', 'that', 'has', 'been', 'used', 'in', 'cooking', 'Contact', 'local', 'fast', 'food', 'restaurants', 'cafeterias', 'hotels', 'and', 'other', 'commercial', 'food', 'establishments', 'to', 'see', 'if', 'you', 'can', 'take', 'their', 'waste', 'oil', 'or', 'pay', 'a', 'very', 'small', 'fee', 'for', 'it']",12,"[12, 29, 34]","[[16, 18, 22, 23], []]","[[-0.49678999 -0.30432001 -0.17178001 ... -0.07373596 12.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.3538335  11.
   1.        ]
 [-0.54093999 -0.076228    0.89302999 ...  0.07406877 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Locate', 'a', 'source', 'for', 'vegetable', 'oil', 'that', 'has', 'been', 'used', 'in', 'cooking', 'Contact', 'local', 'fast', 'food', 'restaurants', 'cafeterias', 'hotels', 'and', 'other', 'commercial', 'food', 'establishments', 'to', 'see', 'if', 'you', 'can', 'take', 'their', 'waste', 'oil', 'or', 'pay', 'a', 'very', 'small', 'fee', 'for', 'it']",29,"[12, 29, 34]","[[31, 32], []]","[[-4.96789992e-01 -3.04320008e-01 -1.71780005e-01 ... -7.37359598e-02
   2.90000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  3.53833497e-01
   2.80000000e+01  1.00000000e+00]
 [-5.40939987e-01 -7.62280002e-02  8.93029988e-01 ...  7.40687698e-02
   2.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Locate', 'a', 'source', 'for', 'vegetable', 'oil', 'that', 'has', 'been', 'used', 'in', 'cooking', 'Contact', 'local', 'fast', 'food', 'restaurants', 'cafeterias', 'hotels', 'and', 'other', 'commercial', 'food', 'establishments', 'to', 'see', 'if', 'you', 'can', 'take', 'their', 'waste', 'oil', 'or', 'pay', 'a', 'very', 'small', 'fee', 'for', 'it']",34,"[12, 29, 34]","[[38], []]","[[-4.96789992e-01 -3.04320008e-01 -1.71780005e-01 ... -7.37359598e-02
   3.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  3.53833497e-01
   3.30000000e+01  1.00000000e+00]
 [-5.40939987e-01 -7.62280002e-02  8.93029988e-01 ...  7.40687698e-02
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Contact', 'local', 'fast', 'food', 'restaurants', 'cafeterias', 'hotels', 'and', 'other', 'commercial', 'food', 'establishments', 'to', 'see', 'if', 'you', 'can', 'take', 'their', 'waste', 'oil', 'or', 'pay', 'a', 'very', 'small', 'fee', 'for', 'it', 'You', 'may', 'compete', 'with', 'rendering', 'companies', 'who', 'also', 'pay', 'restaurants', 'to', 'take', 'used', 'oil', 'off', 'their', 'hands']",31,[31],"[[33, 34], []]","[[-4.34780002e-01 -5.12669981e-01  4.05779988e-01 ...  2.16574967e-01
   3.10000000e+01  1.00000000e+00]
 [-2.57050008e-01 -5.68949990e-02 -3.81029993e-01 ... -1.80732995e-01
   3.00000000e+01  1.00000000e+00]
 [-2.94279993e-01  2.57869989e-01  1.17170000e-02 ... -1.19126990e-01
   2.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'may', 'compete', 'with', 'rendering', 'companies', 'who', 'also', 'pay', 'restaurants', 'to', 'take', 'used', 'oil', 'off', 'their', 'hands', 'Try', 'a', 'restaurant', 'that', 'sells', 'a', 'lot', 'of', 'fried', 'food', 'like', 'French', 'fries', 'or', 'fried', 'chicken', 'as', 'they', 'are', 'very', 'likely', 'to', 'have', 'large', 'quantities', 'of', 'used', 'oil', 'that', 'they', 'need', 'to', 'dispose', 'of']",17,[17],"[[19], []]","[[-4.98860002e-01  7.66020000e-01  8.97509992e-01 ...  2.64970735e-02
   1.70000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ...  1.11094743e-01
   1.60000000e+01  1.00000000e+00]
 [ 2.28300005e-01  4.57249999e-01 -7.48019964e-02 ... -1.96335867e-01
   1.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Try', 'a', 'restaurant', 'that', 'sells', 'a', 'lot', 'of', 'fried', 'food', 'like', 'French', 'fries', 'or', 'fried', 'chicken', 'as', 'they', 'are', 'very', 'likely', 'to', 'have', 'large', 'quantities', 'of', 'used', 'oil', 'that', 'they', 'need', 'to', 'dispose', 'of', 'Ask', 'restaurants', 'if', 'they', 'use', 'canola', 'or', 'olive', 'oil', 'as', 'these', 'are', 'typically', 'the', 'best', 'oils', 'for', 'creating', 'biodiesel']",34,[34],"[[35], []]","[[-3.33299994e-01 -1.48139998e-01 -2.79239994e-02 ... -1.63432896e-01
   3.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ... -1.77057832e-02
   3.30000000e+01  1.00000000e+00]
 [ 2.78809994e-01 -4.24259990e-01 -2.64690012e-01 ... -7.78945014e-02
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Ask', 'restaurants', 'if', 'they', 'use', 'canola', 'or', 'olive', 'oil', 'as', 'these', 'are', 'typically', 'the', 'best', 'oils', 'for', 'creating', 'biodiesel', 'Avoid', 'hydrogenated', 'oils', 'which', 'are', 'generally', 'higher', 'in', 'Free', 'Fatty', 'Acids', 'and', 'cause', 'problems', 'in', 'biodiesel', 'production']",19,[19],"[[20, 21], []]","[[-1.68300003e-01 -1.97770004e-03  5.84249973e-01 ... -3.31324339e-01
   1.90000000e+01  1.00000000e+00]
 [ 5.42180002e-01  8.31879973e-02 -6.49789989e-01 ... -3.04480970e-01
   1.80000000e+01  1.00000000e+00]
 [-2.62690008e-01  6.42400026e-01  8.48029971e-01 ... -2.02580348e-01
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Avoid', 'hydrogenated', 'oils', 'which', 'are', 'generally', 'higher', 'in', 'Free', 'Fatty', 'Acids', 'and', 'cause', 'problems', 'in', 'biodiesel', 'production', 'You', 'can', 'buy', 'new', 'cooking', 'oil', 'from', 'the', 'grocery', 'store', 'but', 'using', 'waste', 'oil', 'is', 'less', 'expensive', 'and', 'helps', 'reduce', 'waste', 'that', 'would', 'otherwise', 'end', 'up', 'in', 'a', 'landfill', 'or', 'in', 'sewer', 'pipes']",19,[19],"[[20, 21, 22], []]","[[-4.96749997e-01 -4.73390013e-01  2.55019993e-01 ... -8.31709057e-03
   1.90000000e+01  1.00000000e+00]
 [-3.45939994e-01  8.21990013e-01 -2.54929990e-01 ...  1.08323190e-02
   1.80000000e+01  1.00000000e+00]
 [-1.38190001e-01  9.61390018e-01 -5.63430011e-01 ...  2.53192306e-01
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'can', 'buy', 'new', 'cooking', 'oil', 'from', 'the', 'grocery', 'store', 'but', 'using', 'waste', 'oil', 'is', 'less', 'expensive', 'and', 'helps', 'reduce', 'waste', 'that', 'would', 'otherwise', 'end', 'up', 'in', 'a', 'landfill', 'or', 'in', 'sewer', 'pipes', 'Examine', 'the', 'oil']",33,[33],"[[35], []]","[[-0.49886     0.76602     0.89750999 ... -0.08747495 33.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.36590531 32.
   1.        ]
 [ 0.36204001  0.43627     0.10537    ...  0.18150923 31.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Examine', 'the', 'oil', 'Look', 'at', 'the', 'oil', 'you', 'obtain', 'to', 'roughly', 'determine', 'its', 'quality']",3,"[3, 11]","[[6], []]","[[-0.51995999 -0.14395    -0.23823    ... -0.03088412  3.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.33532161  2.
   1.        ]
 [ 0.25654     1.15409994  0.1682     ... -0.17688264  1.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Examine', 'the', 'oil', 'Look', 'at', 'the', 'oil', 'you', 'obtain', 'to', 'roughly', 'determine', 'its', 'quality']",11,"[3, 11]","[[13], []]","[[-0.51995999 -0.14395    -0.23823    ... -0.03088412 11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.33532161 10.
   1.        ]
 [ 0.25654     1.15409994  0.1682     ... -0.17688264  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'the', 'oil', 'appears', 'milky', 'or', 'cloudy', 'do', 'not', 'use', 'it', 'as', 'it', 'is', 'likely', 'too', 'high', 'in', 'water', 'content', 'andor', 'animal', 'fats', 'which', 'will', 'interfere', 'in', 'the', 'biodiesel', 'production', 'process', 'Make', 'sure', 'to', 'follow', 'the', 'proper', 'procedures', 'to', 'dispose', 'of', 'cooking', 'oil', 'that', 'you', 'do', 'not', 'use']",34,"[34, 39]","[[37], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ... -2.30540521e-02
   3.40000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -7.45933503e-02
   3.30000000e+01  1.00000000e+00]
 [ 2.56540000e-01  1.15409994e+00  1.68200001e-01 ...  1.03118636e-01
   3.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['If', 'the', 'oil', 'appears', 'milky', 'or', 'cloudy', 'do', 'not', 'use', 'it', 'as', 'it', 'is', 'likely', 'too', 'high', 'in', 'water', 'content', 'andor', 'animal', 'fats', 'which', 'will', 'interfere', 'in', 'the', 'biodiesel', 'production', 'process', 'Make', 'sure', 'to', 'follow', 'the', 'proper', 'procedures', 'to', 'dispose', 'of', 'cooking', 'oil', 'that', 'you', 'do', 'not', 'use']",39,"[34, 39]","[[41, 42], []]","[[-2.62690008e-01  6.42400026e-01  8.48029971e-01 ... -2.30540521e-02
   3.90000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -7.45933503e-02
   3.80000000e+01  1.00000000e+00]
 [ 2.56540000e-01  1.15409994e+00  1.68200001e-01 ...  1.03118636e-01
   3.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Make', 'sure', 'to', 'follow', 'the', 'proper', 'procedures', 'to', 'dispose', 'of', 'cooking', 'oil', 'that', 'you', 'do', 'not', 'use', 'Contact', 'your', 'local', 'waste', 'management', 'company', 'or', 'ask', 'the', 'restaurant', 'you', 'obtained', 'the', 'oil', 'from', 'to', 'find', 'out', 'how', 'they', 'safely', 'dispose', 'of', 'the', 'oil']",17,"[17, 24]","[[20, 21, 22], []]","[[-0.33252001  0.073082    0.34678    ...  0.01815523 17.
   1.        ]
 [-0.28569999  0.38159999  0.55506998 ... -0.23627184 16.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.09277123 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Make', 'sure', 'to', 'follow', 'the', 'proper', 'procedures', 'to', 'dispose', 'of', 'cooking', 'oil', 'that', 'you', 'do', 'not', 'use', 'Contact', 'your', 'local', 'waste', 'management', 'company', 'or', 'ask', 'the', 'restaurant', 'you', 'obtained', 'the', 'oil', 'from', 'to', 'find', 'out', 'how', 'they', 'safely', 'dispose', 'of', 'the', 'oil']",24,"[17, 24]","[[26], []]","[[-3.32520008e-01  7.30820000e-02  3.46780002e-01 ...  1.81552321e-02
   2.40000000e+01  1.00000000e+00]
 [-2.85699993e-01  3.81599993e-01  5.55069983e-01 ... -2.36271843e-01
   2.30000000e+01  1.00000000e+00]
 [-1.89700007e-01  5.00239991e-02  1.90840006e-01 ...  9.27712321e-02
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Contact', 'your', 'local', 'waste', 'management', 'company', 'or', 'ask', 'the', 'restaurant', 'you', 'obtained', 'the', 'oil', 'from', 'to', 'find', 'out', 'how', 'they', 'safely', 'dispose', 'of', 'the', 'oil', 'Pour', 'your', 'oil', 'into', 'clear', 'plastic', 'containers']",25,[25],"[[27], []]","[[-0.43478    -0.51266998  0.40577999 ...  0.38043708 25.
   1.        ]
 [-0.57183999  0.046348    0.86732    ... -0.26140004 24.
   1.        ]
 [-0.25705001 -0.056895   -0.38102999 ... -0.25515607 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Pour', 'your', 'oil', 'into', 'clear', 'plastic', 'containers', 'Take', 'any', 'transparent', 'plastic', 'jug', 'from', 'juice', 'soda', 'or', 'any', 'other', 'household', 'product', 'and', 'pour', 'your', 'used', 'oil', 'into', 'it', 'for', 'storage']",7,"[7, 21]","[[9, 10, 11], []]","[[-0.81484002  0.54295999 -0.89984    ...  0.1040406   7.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.05319893  6.
   1.        ]
 [ 0.25654     1.15409994  0.1682     ...  0.22983742  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Pour', 'your', 'oil', 'into', 'clear', 'plastic', 'containers', 'Take', 'any', 'transparent', 'plastic', 'jug', 'from', 'juice', 'soda', 'or', 'any', 'other', 'household', 'product', 'and', 'pour', 'your', 'used', 'oil', 'into', 'it', 'for', 'storage']",21,"[7, 21]","[[23, 24], []]","[[-0.81484002  0.54295999 -0.89984    ...  0.1040406  21.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.05319893 20.
   1.        ]
 [ 0.25654     1.15409994  0.1682     ...  0.22983742 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Ensure', 'that', 'any', 'storage', 'jug', 'is', 'completely', 'clean', 'dry', 'and', 'free', 'of', 'any', 'other', 'residue', 'or', 'materials', 'including', 'water', 'Use', 'a', 'container', 'with', 'a', 'tight', 'lid', 'and', 'no', 'cracks', 'or', 'leaks']",19,[19],"[[21], []]","[[-4.85670000e-01 -1.64079994e-01  7.82440044e-03 ...  1.87518924e-01
   1.90000000e+01  1.00000000e+00]
 [-9.33369994e-02  1.90430000e-01  6.84570014e-01 ...  2.28524357e-02
   1.80000000e+01  1.00000000e+00]
 [-2.36760005e-01  1.56590000e-01  3.02430004e-01 ... -2.98239261e-01
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Use', 'a', 'container', 'with', 'a', 'tight', 'lid', 'and', 'no', 'cracks', 'or', 'leaks', 'The', 'oil', 'may', 'already', 'have', 'come', 'to', 'you', 'in', 'an', 'acceptable', 'container', 'when', 'you', 'obtained', 'it', 'from', 'a', 'restaurant', 'or', 'other', 'source']",26,[26],"[[13], []]","[[-3.65310013e-01  3.17849994e-01 -3.20470005e-01 ... -3.71574342e-01
   2.60000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ... -1.09542347e-01
   2.50000000e+01  1.00000000e+00]
 [-5.36909997e-01  7.54029989e-01 -1.76960006e-01 ...  6.01288676e-02
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['The', 'oil', 'may', 'already', 'have', 'come', 'to', 'you', 'in', 'an', 'acceptable', 'container', 'when', 'you', 'obtained', 'it', 'from', 'a', 'restaurant', 'or', 'other', 'source', 'However', 'you', 'will', 'need', 'several', 'clean', 'containers', '(at', 'least', '3)', 'on', 'hand', 'for', 'storing', 'oil', 'at', 'each', 'stage', 'of', 'the', 'filtration', 'process']",25,"[25, 35]","[[28], []]","[[-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -9.77349281e-02
   2.50000000e+01  1.00000000e+00]
 [ 2.56540000e-01  1.15409994e+00  1.68200001e-01 ...  1.25941694e-01
   2.40000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ...  1.36483878e-01
   2.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['The', 'oil', 'may', 'already', 'have', 'come', 'to', 'you', 'in', 'an', 'acceptable', 'container', 'when', 'you', 'obtained', 'it', 'from', 'a', 'restaurant', 'or', 'other', 'source', 'However', 'you', 'will', 'need', 'several', 'clean', 'containers', '(at', 'least', '3)', 'on', 'hand', 'for', 'storing', 'oil', 'at', 'each', 'stage', 'of', 'the', 'filtration', 'process']",35,"[25, 35]","[[36], []]","[[-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ... -9.77349281e-02
   3.50000000e+01  1.00000000e+00]
 [ 2.56540000e-01  1.15409994e+00  1.68200001e-01 ...  1.25941694e-01
   3.40000000e+01  1.00000000e+00]
 [ 8.25280026e-02 -7.52900019e-02  1.46960001e-02 ...  1.36483878e-01
   3.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
