tokens,act_ind,act_inds,obj_inds,state_with_label
"['Remove', 'from', 'heat', 'and', 'puree', 'in', 'a', 'blender', 'or', 'food', 'processor', 'Put', 'the', 'soup', 'back', 'into', 'the', 'pot', 'and', 'bring', 'to', 'a', 'boil', 'again', 'occasionally', 'adding', 'broth', 'to', 'adjust', 'its', 'thickness', 'if', 'necessary']",25,"[11, 19, 25, 28]","[[26], []]","[[-0.85150999 -0.22274999 -0.46763    ... -0.32569945 25.
   1.        ]
 [ 0.30730999  0.24737     0.68230999 ...  0.44605964 24.
   1.        ]
 [-0.81944001  0.25229001  0.40702    ...  0.55459309 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Remove', 'from', 'heat', 'and', 'puree', 'in', 'a', 'blender', 'or', 'food', 'processor', 'Put', 'the', 'soup', 'back', 'into', 'the', 'pot', 'and', 'bring', 'to', 'a', 'boil', 'again', 'occasionally', 'adding', 'broth', 'to', 'adjust', 'its', 'thickness', 'if', 'necessary']",28,"[11, 19, 25, 28]","[[30], []]","[[-0.85150999 -0.22274999 -0.46763    ... -0.32569945 28.
   1.        ]
 [ 0.30730999  0.24737     0.68230999 ...  0.44605964 27.
   1.        ]
 [-0.81944001  0.25229001  0.40702    ...  0.55459309 26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Put', 'the', 'soup', 'back', 'into', 'the', 'pot', 'and', 'bring', 'to', 'a', 'boil', 'again', 'occasionally', 'adding', 'broth', 'to', 'adjust', 'its', 'thickness', 'if', 'necessary', 'Best', 'served', 'while', 'hot']",23,[23],"[[-1], []]","[[-3.75389993e-01 -1.65810008e-02 -8.66930000e-03 ... -1.50864631e-01
   2.30000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  7.19206810e-01
   2.20000000e+01  1.00000000e+00]
 [-3.47310007e-01  1.35880005e+00  2.63449997e-02 ...  4.44818139e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Best', 'served', 'while', 'hot', 'Garnish', 'with', 'toasted', 'croutons', 'or', 'you', 'can', 'also', 'add', 'sour', 'cream', 'on', 'top', 'a', 'pinch', 'of', 'nutmeg', 'and', 'orange', 'juice', 'to', 'add', 'variety', 'in', 'taste']",4,"[4, 12, 25]","[[-1], []]","[[ 0.13888     0.19702999  0.69613999 ... -0.32692492  4.
   1.        ]
 [-0.63310999 -0.30847999 -0.46092999 ...  0.21953286  3.
   1.        ]
 [ 0.094157    0.46456999  0.4535     ... -0.14290068  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Best', 'served', 'while', 'hot', 'Garnish', 'with', 'toasted', 'croutons', 'or', 'you', 'can', 'also', 'add', 'sour', 'cream', 'on', 'top', 'a', 'pinch', 'of', 'nutmeg', 'and', 'orange', 'juice', 'to', 'add', 'variety', 'in', 'taste']",12,"[4, 12, 25]","[[14], []]","[[ 0.13888     0.19702999  0.69613999 ... -0.32692492 12.
   1.        ]
 [-0.63310999 -0.30847999 -0.46092999 ...  0.21953286 11.
   1.        ]
 [ 0.094157    0.46456999  0.4535     ... -0.14290068 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Best', 'served', 'while', 'hot', 'Garnish', 'with', 'toasted', 'croutons', 'or', 'you', 'can', 'also', 'add', 'sour', 'cream', 'on', 'top', 'a', 'pinch', 'of', 'nutmeg', 'and', 'orange', 'juice', 'to', 'add', 'variety', 'in', 'taste']",25,"[4, 12, 25]","[[28], []]","[[ 0.13888     0.19702999  0.69613999 ... -0.32692492 25.
   1.        ]
 [-0.63310999 -0.30847999 -0.46092999 ...  0.21953286 24.
   1.        ]
 [ 0.094157    0.46456999  0.4535     ... -0.14290068 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"[""Here's"", 'a', 'recipe', 'of', 'celeriac', 'mayonnaise', 'as', 'an', 'accompaniment', 'to', 'barbequed', 'mackerel', 'Sprinkle', 'a', 'tablespoon', 'of', 'salt', 'on', 'the', 'thinly', 'sliced', 'celeriac', 'and', 'leave', 'it', 'on', 'a', 'colander']",12,"[12, 23]","[[16], []]","[[ 0.          0.          0.         ...  0.20600411 12.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.88742042 11.
   1.        ]
 [-0.94888002  0.80991     0.35139    ...  0.47203666 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"[""Here's"", 'a', 'recipe', 'of', 'celeriac', 'mayonnaise', 'as', 'an', 'accompaniment', 'to', 'barbequed', 'mackerel', 'Sprinkle', 'a', 'tablespoon', 'of', 'salt', 'on', 'the', 'thinly', 'sliced', 'celeriac', 'and', 'leave', 'it', 'on', 'a', 'colander']",23,"[12, 23]","[[21], []]","[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.06004113e-01
   2.30000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  8.87420416e-01
   2.20000000e+01  1.00000000e+00]
 [-9.48880017e-01  8.09909999e-01  3.51390004e-01 ...  4.72036660e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'will', 'allow', 'the', 'liquid', 'from', 'the', 'vegetable', 'root', 'to', 'come', 'out', 'In', 'a', 'bowl', 'mix', 'the', 'white', 'wine', 'vinegar', 'salt', 'sugar', 'and', 'olive', 'oil', 'together']",15,[15],"[[18, 19, 20, 21, 23, 24], []]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ... -1.33322179e-01
   1.50000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ... -1.82315886e-01
   1.40000000e+01  1.00000000e+00]
 [-3.17909986e-01 -1.54719993e-01 -1.22280000e-02 ... -1.68980807e-01
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'a', 'bowl', 'mix', 'the', 'white', 'wine', 'vinegar', 'salt', 'sugar', 'and', 'olive', 'oil', 'together', 'Take', 'the', 'mackerel', 'fillet', 'and', 'leave', 'it', 'in', 'the', 'vinegar-olive', 'oil', 'mixture']",14,"[14, 19]","[[16, 17], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -4.51301396e-01
   1.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ... -4.51932847e-03
   1.30000000e+01  1.00000000e+00]
 [-8.06259990e-01  3.66560012e-01  4.69639987e-01 ...  4.61954117e-01
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'a', 'bowl', 'mix', 'the', 'white', 'wine', 'vinegar', 'salt', 'sugar', 'and', 'olive', 'oil', 'together', 'Take', 'the', 'mackerel', 'fillet', 'and', 'leave', 'it', 'in', 'the', 'vinegar-olive', 'oil', 'mixture']",19,"[14, 19]","[[16, 17], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -4.51301396e-01
   1.90000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ... -4.51932847e-03
   1.80000000e+01  1.00000000e+00]
 [-8.06259990e-01  3.66560012e-01  4.69639987e-01 ...  4.61954117e-01
   1.70000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Take', 'the', 'mackerel', 'fillet', 'and', 'leave', 'it', 'in', 'the', 'vinegar-olive', 'oil', 'mixture', 'While', 'the', 'fish', 'pickles', 'prepare', 'the', 'grill']",16,[16],"[[18], []]","[[-2.70639986e-01  5.18959993e-03  1.49700001e-01 ...  9.32055861e-02
   1.60000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  4.05639112e-01
   1.50000000e+01  1.00000000e+00]
 [-2.37080008e-02  2.09289998e-01 -2.47999996e-01 ...  8.41732025e-02
   1.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['While', 'the', 'fish', 'pickles', 'prepare', 'the', 'grill', 'When', 'the', 'grill', 'is', 'hot', 'take', 'the', 'mackerel', 'and', 'give', 'it', 'a', 'good', 'charring']",12,"[12, 20]","[[14], []]","[[ 0.094157    0.46456999  0.4535     ... -0.0557803  12.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.08748606 11.
   1.        ]
 [-0.65653998  0.56149     0.43801001 ...  0.29658395 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['While', 'the', 'fish', 'pickles', 'prepare', 'the', 'grill', 'When', 'the', 'grill', 'is', 'hot', 'take', 'the', 'mackerel', 'and', 'give', 'it', 'a', 'good', 'charring']",20,"[12, 20]","[[14], []]","[[ 0.094157    0.46456999  0.4535     ... -0.0557803  20.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.08748606 19.
   1.        ]
 [-0.65653998  0.56149     0.43801001 ...  0.29658395 18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['It', 'will', 'take', 'less', 'than', '2', 'minutes', 'for', 'each', 'side', 'to', 'cook', 'In', 'a', 'bowl', 'take', 'the', 'mayonnaise', 'lemon', 'juice', 'and', 'mustard', 'and', 'mix', 'them']",15,"[15, 23]","[[17, 18, 19, 21], []]","[[-3.06639999e-01  1.68210000e-01  9.85109985e-01 ...  7.88594186e-02
   1.50000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ... -1.88732058e-01
   1.40000000e+01  1.00000000e+00]
 [-2.70639986e-01  5.18959993e-03  1.49700001e-01 ... -4.18745577e-01
   1.30000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['It', 'will', 'take', 'less', 'than', '2', 'minutes', 'for', 'each', 'side', 'to', 'cook', 'In', 'a', 'bowl', 'take', 'the', 'mayonnaise', 'lemon', 'juice', 'and', 'mustard', 'and', 'mix', 'them']",23,"[15, 23]","[[17, 18, 19, 21], []]","[[-3.06639999e-01  1.68210000e-01  9.85109985e-01 ...  7.88594186e-02
   2.30000000e+01  1.00000000e+00]
 [-2.67030001e-01  4.49110001e-01  5.54780006e-01 ... -1.88732058e-01
   2.20000000e+01  1.00000000e+00]
 [-2.70639986e-01  5.18959993e-03  1.49700001e-01 ... -4.18745577e-01
   2.10000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['In', 'a', 'bowl', 'take', 'the', 'mayonnaise', 'lemon', 'juice', 'and', 'mustard', 'and', 'mix', 'them', 'Take', 'the', 'celeriac', 'that', 'has', 'been', 'drained', 'out', 'its', 'liquid', 'and', 'toss', 'it', 'in', 'the', 'mayonnaise']",13,"[13, 19, 24]","[[15], []]","[[ 0.085703   -0.22201     0.16569    ... -0.42979562 13.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.06723247 12.
   1.        ]
 [-0.80625999  0.36656001  0.46963999 ...  0.43189567 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'a', 'bowl', 'take', 'the', 'mayonnaise', 'lemon', 'juice', 'and', 'mustard', 'and', 'mix', 'them', 'Take', 'the', 'celeriac', 'that', 'has', 'been', 'drained', 'out', 'its', 'liquid', 'and', 'toss', 'it', 'in', 'the', 'mayonnaise']",19,"[13, 19, 24]","[[15], []]","[[ 0.085703   -0.22201     0.16569    ... -0.42979562 19.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.06723247 18.
   1.        ]
 [-0.80625999  0.36656001  0.46963999 ...  0.43189567 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'a', 'bowl', 'take', 'the', 'mayonnaise', 'lemon', 'juice', 'and', 'mustard', 'and', 'mix', 'them', 'Take', 'the', 'celeriac', 'that', 'has', 'been', 'drained', 'out', 'its', 'liquid', 'and', 'toss', 'it', 'in', 'the', 'mayonnaise']",24,"[13, 19, 24]","[[15], []]","[[ 8.57030004e-02 -2.22010002e-01  1.65690005e-01 ... -4.29795623e-01
   2.40000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  6.72324672e-02
   2.30000000e+01  1.00000000e+00]
 [-8.06259990e-01  3.66560012e-01  4.69639987e-01 ...  4.31895673e-01
   2.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Take', 'the', 'celeriac', 'that', 'has', 'been', 'drained', 'out', 'its', 'liquid', 'and', 'toss', 'it', 'in', 'the', 'mayonnaise', 'To', 'plate', 'the', 'dish', 'place', 'the', 'salad', 'leaves', 'at', 'the', 'bottom', 'of', 'the', 'plate']",17,"[17, 20]","[[19], []]","[[-2.70639986e-01  5.18959993e-03  1.49700001e-01 ...  1.98220164e-01
   1.70000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  5.79806328e-01
   1.60000000e+01  1.00000000e+00]
 [ 1.39249995e-01  4.28840011e-01 -1.71489999e-01 ...  2.50182033e-01
   1.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Take', 'the', 'celeriac', 'that', 'has', 'been', 'drained', 'out', 'its', 'liquid', 'and', 'toss', 'it', 'in', 'the', 'mayonnaise', 'To', 'plate', 'the', 'dish', 'place', 'the', 'salad', 'leaves', 'at', 'the', 'bottom', 'of', 'the', 'plate']",20,"[17, 20]","[[22, 23], []]","[[-2.70639986e-01  5.18959993e-03  1.49700001e-01 ...  1.98220164e-01
   2.00000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  5.79806328e-01
   1.90000000e+01  1.00000000e+00]
 [ 1.39249995e-01  4.28840011e-01 -1.71489999e-01 ...  2.50182033e-01
   1.80000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['To', 'plate', 'the', 'dish', 'place', 'the', 'salad', 'leaves', 'at', 'the', 'bottom', 'of', 'the', 'plate', 'Place', 'a', 'heaping', 'of', 'the', 'celeriac', 'mayonnaise', 'on', 'top', 'of', 'the', 'vegetables']",14,[14],"[[16, 19, 20], []]","[[-0.18970001  0.050024    0.19084001 ... -0.18815534 14.
   1.        ]
 [-0.86989999  0.68697     0.099106   ... -0.26177204 13.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.31436795 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Place', 'a', 'heaping', 'of', 'the', 'celeriac', 'mayonnaise', 'on', 'top', 'of', 'the', 'vegetables', 'Then', 'lay', 'the', 'delicate', 'fish', 'on', 'top', 'of', 'it']",13,[13],"[[16], []]","[[-0.24506     0.04481     0.32789999 ... -0.18571833 13.
   1.        ]
 [-0.27085999  0.044006   -0.02026    ...  0.65304357 12.
   1.        ]
 [-1.22860003  1.15970004 -0.31057    ...  0.39189702 11.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Give', 'your', 'basic', 'caesar', 'salad', 'a', 'tasty', 'twist', 'by', 'adding', 'slices', 'of', 'chicken', 'it']",0,"[0, 9]","[[3, 4], []]","[[-0.037608    0.15683     0.47960001 ...  0.09349698  0.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.07123569  1.
   1.        ]
 [-0.26855999  0.6559      0.064675   ...  0.36053258  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Give', 'your', 'basic', 'caesar', 'salad', 'a', 'tasty', 'twist', 'by', 'adding', 'slices', 'of', 'chicken', 'it']",9,"[0, 9]","[[10, 12], []]","[[-0.037608    0.15683     0.47960001 ...  0.09349698  9.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.07123569  8.
   1.        ]
 [-0.26855999  0.6559      0.064675   ...  0.36053258  7.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Give', 'your', 'basic', 'caesar', 'salad', 'a', 'tasty', 'twist', 'by', 'adding', 'slices', 'of', 'chicken', 'it', 'And', 'to', 'add', 'even', 'more', 'flavor', 'opt', 'for', 'grilled', 'chicken', 'rather', 'than', 'fried']",16,[16],"[[19], []]","[[-0.037608    0.15683     0.47960001 ...  0.18309009 16.
   1.        ]
 [-0.57183999  0.046348    0.86732    ...  0.05784784 15.
   1.        ]
 [-0.26855999  0.6559      0.064675   ...  0.41181153 14.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['And', 'to', 'add', 'even', 'more', 'flavor', 'opt', 'for', 'grilled', 'chicken', 'rather', 'than', 'fried', 'Then', 'choose', 'the', 'freshest', 'lettuce', 'you', 'can', 'get', 'to', 'make', 'each', 'bite', 'more', 'succulent']",14,[14],"[[17], []]","[[-0.071953    0.23127     0.023731   ...  0.15978631 14.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ...  0.38833246 13.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.03238298 12.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Hungry', 'for', 'salad', 'yet', ""Let's"", 'start', 'making', 'it']",6,[6],"[[7], []]","[[-0.070557    1.10899997  1.32309997 ...  0.11621407  6.
   1.        ]
 [-0.14401001  0.32554001  0.14257    ...  0.35151029  5.
   1.        ]
 [-1.62839997  1.06780005  0.15296    ...  0.28849304  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"[""Let's"", 'start', 'making', 'it', 'Fry', 'the', 'bacon', 'bits', 'in', 'the', 'pan', 'over', 'medium-high', 'heat', 'until', 'the', 'bacon', 'bits', 'are', 'crispy', 'and', 'golden', 'brown', 'in', 'color']",4,[4],"[[6, 7], []]","[[ 0.          0.          0.         ...  0.18485534  4.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.41749245  3.
   1.        ]
 [-0.017835   -0.27733999  0.27326    ... -0.07788784  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Fry', 'the', 'bacon', 'bits', 'in', 'the', 'pan', 'over', 'medium-high', 'heat', 'until', 'the', 'bacon', 'bits', 'are', 'crispy', 'and', 'golden', 'brown', 'in', 'color', 'Transfer', 'them', 'to', 'a', 'plate', 'lined', 'with', 'paper', 'towel', 'to', 'drain', 'the', 'excess', 'oil']",21,"[21, 26, 31]","[[2, 3], []]","[[-7.46550024e-01  1.62279997e-02 -4.85480011e-01 ...  2.82702982e-01
   2.10000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  3.32168519e-01
   2.00000000e+01  1.00000000e+00]
 [-9.15340006e-01  4.69880015e-01 -6.54820025e-01 ...  2.07413167e-01
   1.90000000e+01  2.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Fry', 'the', 'bacon', 'bits', 'in', 'the', 'pan', 'over', 'medium-high', 'heat', 'until', 'the', 'bacon', 'bits', 'are', 'crispy', 'and', 'golden', 'brown', 'in', 'color', 'Transfer', 'them', 'to', 'a', 'plate', 'lined', 'with', 'paper', 'towel', 'to', 'drain', 'the', 'excess', 'oil']",26,"[21, 26, 31]","[[25], []]","[[-7.46550024e-01  1.62279997e-02 -4.85480011e-01 ...  2.82702982e-01
   2.60000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  3.32168519e-01
   2.50000000e+01  1.00000000e+00]
 [-9.15340006e-01  4.69880015e-01 -6.54820025e-01 ...  2.07413167e-01
   2.40000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['Fry', 'the', 'bacon', 'bits', 'in', 'the', 'pan', 'over', 'medium-high', 'heat', 'until', 'the', 'bacon', 'bits', 'are', 'crispy', 'and', 'golden', 'brown', 'in', 'color', 'Transfer', 'them', 'to', 'a', 'plate', 'lined', 'with', 'paper', 'towel', 'to', 'drain', 'the', 'excess', 'oil']",31,"[21, 26, 31]","[[34], []]","[[-7.46550024e-01  1.62279997e-02 -4.85480011e-01 ...  2.82702982e-01
   3.10000000e+01  1.00000000e+00]
 [-3.81940007e-02 -2.44870007e-01  7.28120029e-01 ...  3.32168519e-01
   3.00000000e+01  1.00000000e+00]
 [-9.15340006e-01  4.69880015e-01 -6.54820025e-01 ...  2.07413167e-01
   2.90000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
